topology,ba_m,seed,target,target_deg,i_event,t_event,sync_pre,sync_event,sync_post,sync_surge,h_pre,h_post,delta_H,lz_pre,lz_post,delta_LZ
BA_m3_fonctionnel,3,2,peripheral,3,1.5,300,0.9976852611631007,0.9700874994816029,0.9986264902320932,-0.027597761681497857,2.2336937689515164,2.436230005825377,0.2025362368738608,0.9394412652341471,0.9434275789480121,0.003986313713865042
BA_m3_fonctionnel,3,2,peripheral,3,3.0,50,0.9985451108128236,0.9370341557291683,0.9992319082807001,-0.06151095508365534,2.22250612233845,2.2999126413958972,0.07740651905744711,0.9381124939961922,0.946085121423922,0.00797262742772975
BA_m3_fonctionnel,3,2,peripheral,3,3.0,150,0.9985948724403115,0.9742946364870501,0.9989012698156872,-0.024300235953261473,2.1488471635022606,2.5773875885122894,0.42854042501002887,0.9347905659013049,0.9500714351377867,0.015280869236481753
BA_m3_fonctionnel,3,2,peripheral,3,3.0,300,0.9982412673021279,0.9785735160940682,0.9985991969357542,-0.019667751208059747,1.895392213503148,1.886128527195624,-0.009263686307523944,0.9341261802823275,0.9387768796151696,0.004650699332842123
BA_m3_fonctionnel,3,2,hub,40,0.3,50,0.9977550412424193,0.9924104706915096,0.9989686271955002,-0.005344570550909755,2.129867955015417,2.4211591765820972,0.2912912215666803,0.9414344220910796,0.9427631933290347,0.001328771237955051
BA_m3_fonctionnel,3,2,hub,40,0.3,150,0.9985725639463184,0.9106205057942122,0.994822125981154,-0.08795205815210627,2.1726589540001013,2.8627994258641056,0.6901404718640043,0.9301398665684627,0.9680098468501785,0.03786998028171584
BA_m3_fonctionnel,3,2,hub,40,0.3,300,0.9982725093908398,0.8531859099521683,0.9972258898794261,-0.14508659943867153,2.1725645770138797,2.51835107406149,0.3457864970476101,0.9420988077100573,0.9527289776136967,0.010630169903639408
BA_m3_fonctionnel,3,2,hub,40,0.8,50,0.9984989842138059,0.9355983792061954,0.9976084053420071,-0.06290060500761052,1.9230751262808155,2.5546658727119467,0.6315907464311312,0.9347905659013049,0.9607016050414263,0.025911039140121384
BA_m3_fonctionnel,3,2,hub,40,0.8,150,0.9984726728831355,0.941130839043836,0.9988819818684347,-0.05734183383929947,1.976468464845641,2.0792792404097584,0.10281077556411744,0.9367837227582373,0.9420988077100573,0.005315084951819982
BA_m3_fonctionnel,3,2,hub,40,0.8,300,0.998544709616478,0.8422667294829073,0.9986937328056247,-0.15627798013357075,2.1100019646156554,2.7027479231342224,0.592745958518567,0.93346179466335,0.9454207358049446,0.01195894114159457
BA_m3_fonctionnel,3,2,hub,40,1.5,50,0.9982396501360341,0.9243723277542512,0.9983007772707411,-0.07386732238178295,2.4427235025048692,2.4468980657758763,0.00417456327100707,0.9527289776136969,0.9480782782808547,-0.004650699332842234
