D,m,seed,lambda2,h_mean,h_std,synchrony,u_mean
0.15,3,2024,1.458380198112709,4.3939251047802586,0.11093919932061212,-0.007623733997058156,0.9999177678410655
0.15,3,888,1.4129127230390994,4.178896920475699,0.10707203295423245,-0.0019077033664600944,0.9999921359853938
0.15,4,42,2.2110890381592316,3.950918710361633,0.15914800299683765,-0.008437818745927824,0.9999937327884061
0.15,4,123,2.288322807971658,3.9984624538714306,0.20461612591811443,-0.007959760407515289,1.0
0.15,4,777,2.2787697335174792,4.069030989137929,0.1753630188633337,-0.007569876497759017,1.0
0.15,4,17,2.188160672592141,3.899758958919751,0.23770250302767706,-0.0007088153135707412,0.9999906510007421
0.15,4,256,2.1747441588975462,4.13319760915943,0.14748671212775305,-0.007730550184368542,0.9999925948967305
0.15,4,1337,2.126775924686309,4.180983794587573,0.201646098616435,-0.0051433852707036265,1.0
0.15,4,99,2.199390778221422,3.796330582053557,0.17942966495380078,-0.0006491146982409926,1.0
0.15,4,314,2.2714607154080713,4.008884457079984,0.16617881501258358,-0.006958623203803855,0.9999942532951133
0.15,4,2024,2.244894225189144,4.146101486377488,0.15374488346803802,-0.008178555328347423,0.9999573054614084
0.15,4,888,2.30005354389032,3.9819984621002846,0.17994465720890285,-0.007751152953218967,0.9999870999036082
0.15,5,42,2.9899370080027543,3.274229927133222,0.23942961577843005,-0.007370486629886472,0.9999850484693232
0.15,5,123,3.1133575092353136,3.402000152203214,0.24392297600080812,-0.008390808681115563,1.0
0.15,5,777,3.2030420232686403,3.2247353083875034,0.2632545761053678,-0.00597208857794158,0.9999682485434181
0.15,5,17,3.2030820403487628,3.1768084040993108,0.2716839662228605,-0.00798258362887185,1.0
0.15,5,256,3.0266808325283945,2.932406072758793,0.2935638455930411,-0.006637542895316648,1.0
0.15,5,1337,3.0034902240530648,3.2912825845209905,0.23452783950598866,-0.005215041355421434,0.9999881580138301
0.15,5,99,3.0057037896082797,3.2066279206554125,0.29719902472970183,-0.009045050855674199,0.9999954273146571
0.15,5,314,3.121996954608005,3.2452612620023786,0.228590108889899,0.004644283953576709,1.0
0.15,5,2024,3.1100982036627487,3.207589515588049,0.3148718807004478,-0.008383397715766483,1.0
0.15,5,888,2.9975240533819685,3.151575228844991,0.24002899681023007,-0.008969885866039673,1.0
0.15,6,42,3.921183427252306,1.9845696202403178,0.7874822199248004,-0.0072037202438564795,1.0
0.15,6,123,3.9036207961354075,2.3253161369743016,0.44570063550665673,-0.003095382888787103,1.0
0.15,6,777,4.01513078314626,2.190679274543771,0.4911563271325339,-0.008414047134204954,1.0
0.15,6,17,4.185000935383301,2.393074400785483,0.37262712169936824,-0.008104320608888266,0.9999957462918171
0.15,6,256,3.9756116302485682,1.5505731299321681,0.731143356035513,-0.008800118078224464,1.0
0.15,6,1337,4.048424966980886,2.130364441563485,0.4395992947451729,-0.007861647457651727,1.0
0.15,6,99,4.024891570230563,2.103325675497197,0.5470445360405574,-0.007523903695023137,1.0
0.15,6,314,4.009904865774196,2.154799765935105,0.5957472584045552,-0.007912233264459407,1.0
0.15,6,2024,4.021648250766576,2.22219188206527,0.43027762488954047,-0.004325386891436053,1.0
0.15,6,888,4.040733976980441,1.794436345700649,0.6466288927103107,-0.009055581679510484,1.0
0.15,7,42,5.046239141923623,0.5063679277479467,0.6676473838381614,-0.006968064900488263,1.0
0.15,7,123,4.7409083250125645,0.5869600241782347,0.6730956660414056,-0.008644607462387559,1.0
0.15,7,777,4.933027260095069,1.332998710289608,0.7028085509390081,-0.005833740883243507,1.0
0.15,7,17,4.885863533785157,0.6612971590421617,0.6477776389879508,-0.008027852886607885,1.0
0.15,7,256,4.915820667375157,0.5969989815292231,0.6466258385305595,-0.008199437149466754,1.0
0.15,7,1337,4.908041822560222,1.1873641663579089,0.5837224022505163,-0.00458202724658908,1.0
0.15,7,99,5.002744169349753,0.8624137138518345,0.7115185783485385,-0.007607625377373848,1.0
0.15,7,314,4.8193342890895945,0.6255308417786862,0.6345282678629988,-0.00916330977250274,1.0
0.15,7,2024,5.016619280236991,0.8893337180459921,0.8099779877469584,-0.00839552630029539,1.0
0.15,7,888,4.787359784653482,0.8166147020006956,0.6992604892277273,-0.006257372623930393,1.0
0.15,8,42,5.863867825037325,0.5902860357432516,0.6747182237267015,-0.008065726236389324,1.0
0.15,8,123,5.813541627833227,0.23935071111880343,0.46600991184352747,-0.004864849161591414,1.0
0.15,8,777,5.811457018031075,0.4933677611755343,0.606982072846647,-0.006850233015190794,1.0
0.15,8,17,5.889383261626577,0.2531936555920941,0.47893711210970447,-0.005129981161161319,1.0
0.15,8,256,5.978792288248004,0.3363308333814104,0.5186397820506153,-0.006103019390555032,1.0
0.15,8,1337,5.863021283613117,0.30666199449155995,0.513653766562408,-0.008665648771003908,1.0
