n_pivots,m,D,seed,f_v,ac50,lz,winner,dist_drive,dist_intrinsic
8,6,0.5,42,0.028666666666666667,0.11107586760797147,1.8846806989822933,INTRINSIC,0.021333333333333336,0.018666666666666665
8,6,0.5,123,0.034,0.07127000201569725,1.8082747246992272,F_DRIVE,0.016,0.024
8,6,0.5,777,0.012,0.5104019669628614,1.5790568018500295,INTRINSIC,0.038000000000000006,0.002
8,6,0.5,999,0.042,0.006837719368705175,1.8719463699351158,F_DRIVE,0.008,0.032
8,6,0.5,314,0.021333333333333333,0.2986214063397225,1.8719463699351158,INTRINSIC,0.02866666666666667,0.011333333333333332
9,3,0.0,42,0.018,0.6301816883983904,1.6045254599443848,INTRINSIC,0.032,0.007999999999999998
9,3,0.0,123,0.014,0.6805214710942272,1.4262448532838976,INTRINSIC,0.036000000000000004,0.004
9,3,0.0,777,0.01,0.5593690328032083,1.5535881437556742,INTRINSIC,0.04,0.0
9,3,0.0,999,0.02666666666666667,0.4495406171159379,1.5535881437556742,INTRINSIC,0.023333333333333334,0.01666666666666667
9,3,0.0,314,0.018,0.47681437221917383,1.6172597889915623,INTRINSIC,0.032,0.007999999999999998
9,3,0.15,42,0.03133333333333333,0.05680434100994668,1.8846806989822933,F_DRIVE,0.01866666666666667,0.02133333333333333
9,3,0.15,123,0.038,0.02798138607003024,1.8719463699351158,F_DRIVE,0.012000000000000004,0.027999999999999997
9,3,0.15,777,0.006666666666666667,0.569706713672676,1.5790568018500295,INTRINSIC,0.043333333333333335,0.003333333333333333
9,3,0.15,999,0.028666666666666667,0.11367367691580599,1.9483523442181816,INTRINSIC,0.021333333333333336,0.018666666666666665
9,3,0.15,314,0.018666666666666668,0.37986186489624496,1.782806066604872,INTRINSIC,0.03133333333333334,0.008666666666666668
9,3,0.5,42,0.03933333333333333,-0.11872549681219963,1.9483523442181816,F_DRIVE,0.010666666666666672,0.02933333333333333
9,3,0.5,123,0.04066666666666666,0.00976715102332309,1.8846806989822933,F_DRIVE,0.00933333333333334,0.03066666666666666
9,3,0.5,777,0.009333333333333334,0.4821071237436529,1.591791130897207,INTRINSIC,0.04066666666666667,0.0006666666666666661
9,3,0.5,999,0.038,-0.05221556940545019,1.9610866732653591,F_DRIVE,0.012000000000000004,0.027999999999999997
9,3,0.5,314,0.02,0.30316676430832984,1.8592120408879378,INTRINSIC,0.030000000000000002,0.01
9,6,0.0,42,0.018,0.630686715344262,1.6045254599443848,INTRINSIC,0.032,0.007999999999999998
9,6,0.0,123,0.016666666666666666,0.6249185109233576,1.4135105242367199,INTRINSIC,0.03333333333333334,0.006666666666666666
9,6,0.0,777,0.011333333333333334,0.571428012946686,1.5153851566141412,INTRINSIC,0.03866666666666667,0.001333333333333334
9,6,0.0,999,0.02666666666666667,0.432849642514024,1.5535881437556742,INTRINSIC,0.023333333333333334,0.01666666666666667
9,6,0.0,314,0.018,0.48038901807358336,1.62999411803874,INTRINSIC,0.032,0.007999999999999998
9,6,0.15,42,0.02,0.2169892468094745,1.8592120408879378,INTRINSIC,0.030000000000000002,0.01
9,6,0.15,123,0.03133333333333333,0.15706663776009983,1.7955403956520497,F_DRIVE,0.01866666666666667,0.02133333333333333
9,6,0.15,777,0.009333333333333334,0.5949887036504337,1.591791130897207,INTRINSIC,0.04066666666666667,0.0006666666666666661
9,6,0.15,999,0.008,0.8038658190333632,1.375307537095187,INTRINSIC,0.042,0.002
9,6,0.15,314,0.01,0.8166785953900653,1.1842926013875221,INTRINSIC,0.04,0.0
9,6,0.5,42,0.03,0.04817863068076304,1.9356180151710038,INTRINSIC,0.020000000000000004,0.019999999999999997
9,6,0.5,123,0.03666666666666667,-0.0016338716075701423,1.821009053746405,F_DRIVE,0.013333333333333336,0.026666666666666665
9,6,0.5,777,0.012,0.4493046669519805,1.6809314342274508,INTRINSIC,0.038000000000000006,0.002
9,6,0.5,999,0.042,-0.0901574803239795,1.9483523442181816,F_DRIVE,0.008,0.032
9,6,0.5,314,0.02266666666666667,0.24864602874609312,1.897415028029471,INTRINSIC,0.027333333333333334,0.012666666666666668
10,3,0.0,42,0.019333333333333334,0.597631700848402,1.6045254599443848,INTRINSIC,0.03066666666666667,0.009333333333333334
10,3,0.0,123,0.014,0.6607022778584367,1.5026508275669637,INTRINSIC,0.036000000000000004,0.004
10,3,0.0,777,0.012666666666666666,0.5311046491224486,1.5790568018500295,INTRINSIC,0.037333333333333336,0.002666666666666666
10,3,0.0,999,0.028,0.3991041905794146,1.5790568018500295,INTRINSIC,0.022000000000000002,0.018000000000000002
10,3,0.0,314,0.019333333333333334,0.43830887245229044,1.7446030794633391,INTRINSIC,0.03066666666666667,0.009333333333333334
10,3,0.15,42,0.035333333333333335,-0.02843113227481312,1.897415028029471,F_DRIVE,0.014666666666666668,0.025333333333333333
10,3,0.15,123,0.042,-0.04747712594404268,1.8846806989822933,F_DRIVE,0.008,0.032
10,3,0.15,777,0.009333333333333334,0.5385368203847166,1.6172597889915623,INTRINSIC,0.04066666666666667,0.0006666666666666661
10,3,0.15,999,0.03,0.04792493560546892,2.01202398945407,INTRINSIC,0.020000000000000004,0.019999999999999997
10,3,0.15,314,0.02,0.33165044822979667,1.8464777118407605,INTRINSIC,0.030000000000000002,0.01
10,3,0.5,42,0.043333333333333335,-0.2221334129458194,1.9865553313597144,F_DRIVE,0.006666666666666668,0.03333333333333333
10,3,0.5,123,0.043333333333333335,-0.07839993842214493,1.9228836861238263,F_DRIVE,0.006666666666666668,0.03333333333333333
10,3,0.5,777,0.010666666666666666,0.4505518886240734,1.591791130897207,INTRINSIC,0.03933333333333334,0.0006666666666666661
10,3,0.5,999,0.04466666666666667,-0.13890489484735458,1.9865553313597144,F_DRIVE,0.005333333333333336,0.034666666666666665
10,3,0.5,314,0.021333333333333333,0.23958192600157863,1.897415028029471,INTRINSIC,0.02866666666666667,0.011333333333333332
10,6,0.0,42,0.019333333333333334,0.5952942462299731,1.6172597889915623,INTRINSIC,0.03066666666666667,0.009333333333333334
10,6,0.0,123,0.016666666666666666,0.6032912479946794,1.451713511378253,INTRINSIC,0.03333333333333334,0.006666666666666666
10,6,0.0,777,0.011333333333333334,0.5438211803097199,1.5790568018500295,INTRINSIC,0.03866666666666667,0.001333333333333334
10,6,0.0,999,0.029333333333333333,0.3810616881484994,1.5663224728028518,INTRINSIC,0.02066666666666667,0.019333333333333334
10,6,0.0,314,0.019333333333333334,0.44249594355233557,1.6681971051802733,INTRINSIC,0.03066666666666667,0.009333333333333334
10,6,0.15,42,0.03266666666666666,-0.01348714173793713,1.9610866732653591,F_DRIVE,0.01733333333333334,0.02266666666666666
10,6,0.15,123,0.03266666666666666,0.13021614911854187,1.782806066604872,F_DRIVE,0.01733333333333334,0.02266666666666666
10,6,0.15,777,0.010666666666666666,0.5728377169112301,1.642728447085918,INTRINSIC,0.03933333333333334,0.0006666666666666661
10,6,0.15,999,0.005333333333333333,0.7888294747753062,1.4007761951895423,INTRINSIC,0.04466666666666667,0.004666666666666667
10,6,0.15,314,0.008666666666666666,0.8152407484083166,1.2097612594818774,INTRINSIC,0.04133333333333333,0.001333333333333334
10,6,0.5,42,0.04066666666666666,-0.15467303738550206,1.9865553313597144,F_DRIVE,0.00933333333333334,0.03066666666666666
10,6,0.5,123,0.04066666666666666,-0.08054018109047119,1.9483523442181816,F_DRIVE,0.00933333333333334,0.03066666666666666
10,6,0.5,777,0.014666666666666666,0.41374397807151997,1.6809314342274508,INTRINSIC,0.035333333333333335,0.004666666666666666
10,6,0.5,999,0.043333333333333335,-0.14798975652164018,1.9610866732653591,F_DRIVE,0.006666666666666668,0.03333333333333333
10,6,0.5,314,0.025333333333333333,0.11896507515177482,1.9356180151710038,INTRINSIC,0.02466666666666667,0.015333333333333332
