config,topo,m,i_stim,seed,node,degree,lz_full,lz_tail
FROZEN_U,ba_m5_dead_zone,5,0.0,1,28,8,0.9051700559545469,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,1,29,9,0.9874582428595058,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,1,30,5,0.8777406603195607,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,31,8,0.9600288472245195,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,1,32,13,0.9325994515895332,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,1,33,9,0.8503112646845744,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,1,34,9,1.0697464297644645,1.8271201492121252
FROZEN_U,ba_m5_dead_zone,5,0.0,1,35,6,0.9325994515895332,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,36,15,0.8503112646845744,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,1,37,10,0.9051700559545469,1.7440692333388463
FROZEN_U,ba_m5_dead_zone,5,0.0,1,38,9,0.9325994515895332,1.7440692333388463
FROZEN_U,ba_m5_dead_zone,5,0.0,1,39,7,1.0697464297644645,1.8271201492121252
FROZEN_U,ba_m5_dead_zone,5,0.0,1,40,11,0.8503112646845744,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,1,41,8,1.014887638494492,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,42,9,0.8777406603195607,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,1,43,6,1.014887638494492,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,44,8,0.9051700559545469,1.8271201492121252
FROZEN_U,ba_m5_dead_zone,5,0.0,1,45,8,1.0423170341294783,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,1,46,7,0.9051700559545469,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,1,47,10,0.9325994515895332,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,1,48,6,0.8777406603195607,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,1,49,11,0.9051700559545469,2.491527476198352
FROZEN_U,ba_m5_dead_zone,5,0.0,1,50,6,1.0697464297644645,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,1,51,6,1.0423170341294783,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,1,52,8,0.9325994515895332,2.5745783920716305
FROZEN_U,ba_m5_dead_zone,5,0.0,1,53,9,0.9325994515895332,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,1,54,5,0.9600288472245195,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,55,5,0.8777406603195607,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,1,56,8,0.9051700559545469,1.8271201492121252
FROZEN_U,ba_m5_dead_zone,5,0.0,1,57,7,0.8777406603195607,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,1,58,5,0.8777406603195607,1.8271201492121252
FROZEN_U,ba_m5_dead_zone,5,0.0,1,59,7,0.9051700559545469,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,1,60,6,0.8777406603195607,1.6610183174655682
FROZEN_U,ba_m5_dead_zone,5,0.0,1,61,6,0.8503112646845744,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,1,62,6,0.9874582428595058,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,1,63,6,0.8777406603195607,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,1,64,5,1.014887638494492,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,1,65,5,0.9325994515895332,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,1,66,5,0.8503112646845744,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,1,67,5,0.9051700559545469,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,68,5,0.8503112646845744,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,69,5,1.014887638494492,1.8271201492121252
FROZEN_U,ba_m5_dead_zone,5,0.0,1,70,6,1.014887638494492,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,1,71,6,0.9874582428595058,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,1,72,8,0.9325994515895332,1.7440692333388463
FROZEN_U,ba_m5_dead_zone,5,0.0,1,73,9,0.8777406603195607,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,1,74,7,0.8228818690495882,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,75,8,1.014887638494492,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,76,5,0.9051700559545469,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,77,5,1.014887638494492,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,1,78,6,1.0423170341294783,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,1,79,5,0.9325994515895332,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,1,80,6,0.9051700559545469,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,1,81,5,0.9600288472245195,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,1,82,6,0.9325994515895332,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,1,83,5,0.9051700559545469,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,84,7,0.8777406603195607,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,1,85,5,0.8503112646845744,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,1,86,6,0.8777406603195607,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,1,87,6,0.8503112646845744,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,88,6,1.014887638494492,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,89,6,0.8503112646845744,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,1,90,5,0.9325994515895332,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,91,5,0.9874582428595058,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,1,92,5,1.0697464297644645,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,1,93,5,0.9051700559545469,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,94,5,0.8503112646845744,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,95,5,0.9051700559545469,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,1,96,5,0.8503112646845744,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,1,97,5,0.8503112646845744,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,1,98,5,0.9874582428595058,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,1,99,5,0.8503112646845744,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,0,32,0.9874582428595058,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,1,26,1.0423170341294783,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,2,14,0.8503112646845744,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,3,44,0.8777406603195607,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,4,34,0.8503112646845744,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,5,26,1.0423170341294783,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,2,6,27,1.0423170341294783,2.491527476198352
FROZEN_U,ba_m5_dead_zone,5,0.0,2,7,23,0.8777406603195607,2.4084765603250737
FROZEN_U,ba_m5_dead_zone,5,0.0,2,8,14,0.9325994515895332,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,9,18,0.9874582428595058,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,10,28,1.014887638494492,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,2,11,19,0.8503112646845744,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,12,19,0.9325994515895332,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,2,13,14,1.014887638494492,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,14,12,0.8228818690495882,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,2,15,10,0.8503112646845744,1.6610183174655682
FROZEN_U,ba_m5_dead_zone,5,0.0,2,16,8,0.8777406603195607,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,2,17,10,0.8503112646845744,1.7440692333388463
FROZEN_U,ba_m5_dead_zone,5,0.0,2,18,14,1.0423170341294783,1.7440692333388463
FROZEN_U,ba_m5_dead_zone,5,0.0,2,19,11,1.014887638494492,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,20,16,1.0697464297644645,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,21,10,1.0423170341294783,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,22,10,0.8503112646845744,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,23,5,0.8503112646845744,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,2,24,9,1.0423170341294783,2.4084765603250737
FROZEN_U,ba_m5_dead_zone,5,0.0,2,25,10,0.8777406603195607,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,26,6,1.0423170341294783,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,27,10,0.9325994515895332,2.5745783920716305
FROZEN_U,ba_m5_dead_zone,5,0.0,2,28,18,0.8777406603195607,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,2,29,13,1.014887638494492,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,30,9,0.8777406603195607,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,31,13,0.8503112646845744,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,32,7,1.0423170341294783,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,33,12,0.8777406603195607,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,34,8,0.8503112646845744,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,35,8,0.9325994515895332,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,36,10,1.014887638494492,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,37,9,0.8777406603195607,2.4084765603250737
FROZEN_U,ba_m5_dead_zone,5,0.0,2,38,6,1.0697464297644645,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,2,39,8,0.9600288472245195,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,2,40,6,0.8503112646845744,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,41,9,1.014887638494492,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,42,7,0.9051700559545469,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,43,5,0.8503112646845744,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,44,7,0.9051700559545469,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,2,45,6,0.8777406603195607,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,46,8,0.8228818690495882,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,2,47,9,0.8228818690495882,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,48,6,0.8503112646845744,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,2,49,7,0.9051700559545469,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,50,13,0.9600288472245195,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,51,6,0.8228818690495882,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,52,7,0.9600288472245195,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,53,8,0.8228818690495882,1.8271201492121252
FROZEN_U,ba_m5_dead_zone,5,0.0,2,54,6,0.8503112646845744,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,55,5,0.9325994515895332,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,56,8,1.0423170341294783,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,57,7,0.9874582428595058,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,2,58,7,0.9325994515895332,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,59,9,0.9051700559545469,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,2,60,5,0.8503112646845744,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,61,7,0.9600288472245195,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,62,6,0.8503112646845744,2.4084765603250737
FROZEN_U,ba_m5_dead_zone,5,0.0,2,63,5,0.9051700559545469,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,64,5,0.9325994515895332,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,65,5,1.0423170341294783,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,2,66,6,0.8503112646845744,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,2,67,6,1.014887638494492,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,68,6,0.9874582428595058,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,2,69,7,0.9874582428595058,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,2,70,6,0.9874582428595058,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,71,5,1.0697464297644645,1.6610183174655682
FROZEN_U,ba_m5_dead_zone,5,0.0,2,72,5,1.014887638494492,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,2,73,5,0.9600288472245195,1.5779674015922898
FROZEN_U,ba_m5_dead_zone,5,0.0,2,74,6,1.014887638494492,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,75,6,0.9600288472245195,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,76,5,0.8503112646845744,2.4084765603250737
FROZEN_U,ba_m5_dead_zone,5,0.0,2,77,6,0.9874582428595058,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,78,8,0.8777406603195607,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,79,6,0.8503112646845744,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,80,6,1.0423170341294783,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,2,81,6,1.014887638494492,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,2,82,6,0.9051700559545469,1.8271201492121252
FROZEN_U,ba_m5_dead_zone,5,0.0,2,83,6,0.9051700559545469,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,84,6,0.9051700559545469,1.7440692333388463
FROZEN_U,ba_m5_dead_zone,5,0.0,2,85,5,0.8777406603195607,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,86,5,0.8777406603195607,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,87,5,0.9051700559545469,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,2,88,5,0.8228818690495882,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,2,89,6,1.014887638494492,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,2,90,5,0.8228818690495882,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,91,5,0.8777406603195607,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,92,5,0.8228818690495882,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,2,93,6,0.8503112646845744,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,2,94,6,1.014887638494492,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,2,95,5,0.8777406603195607,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,2,96,5,0.9600288472245195,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,2,97,5,0.8503112646845744,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,2,98,5,0.8503112646845744,1.8271201492121252
FROZEN_U,ba_m5_dead_zone,5,0.0,2,99,5,0.9874582428595058,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,0,14,0.8503112646845744,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,1,35,0.8503112646845744,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,3,2,25,1.0423170341294783,1.5779674015922898
FROZEN_U,ba_m5_dead_zone,5,0.0,3,3,46,0.8503112646845744,1.8271201492121252
FROZEN_U,ba_m5_dead_zone,5,0.0,3,4,22,0.8228818690495882,2.491527476198352
FROZEN_U,ba_m5_dead_zone,5,0.0,3,5,32,0.8503112646845744,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,6,20,0.9051700559545469,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,7,18,0.8228818690495882,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,8,22,0.8228818690495882,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,9,14,0.9051700559545469,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,10,21,0.8503112646845744,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,11,15,0.9051700559545469,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,12,19,0.9874582428595058,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,13,13,0.9051700559545469,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,14,11,0.9325994515895332,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,15,14,0.8777406603195607,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,16,17,0.8228818690495882,2.4084765603250737
FROZEN_U,ba_m5_dead_zone,5,0.0,3,17,18,0.8777406603195607,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,18,11,0.8777406603195607,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,19,8,0.9600288472245195,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,3,20,15,0.8228818690495882,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,3,21,15,0.8503112646845744,2.4084765603250737
FROZEN_U,ba_m5_dead_zone,5,0.0,3,22,15,1.0423170341294783,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,23,16,0.8503112646845744,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,3,24,12,0.8777406603195607,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,25,18,1.0423170341294783,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,26,7,0.8777406603195607,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,27,10,0.8228818690495882,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,28,15,0.9325994515895332,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,29,5,0.9051700559545469,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,3,30,8,0.9051700559545469,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,31,9,0.8228818690495882,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,32,8,0.8777406603195607,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,33,7,0.8228818690495882,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,34,11,0.8503112646845744,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,35,6,0.9325994515895332,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,3,36,7,0.8503112646845744,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,37,7,0.8777406603195607,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,38,12,1.014887638494492,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,3,39,8,1.014887638494492,2.491527476198352
FROZEN_U,ba_m5_dead_zone,5,0.0,3,40,7,0.9051700559545469,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,41,8,1.014887638494492,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,42,7,0.9051700559545469,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,43,8,0.8777406603195607,1.8271201492121252
FROZEN_U,ba_m5_dead_zone,5,0.0,3,44,10,0.9600288472245195,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,3,45,5,0.8503112646845744,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,46,8,1.014887638494492,2.491527476198352
FROZEN_U,ba_m5_dead_zone,5,0.0,3,47,7,0.8228818690495882,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,48,8,0.9600288472245195,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,49,7,0.9325994515895332,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,3,50,7,0.8777406603195607,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,51,5,0.9600288472245195,1.5779674015922898
FROZEN_U,ba_m5_dead_zone,5,0.0,3,52,5,0.9051700559545469,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,53,5,1.014887638494492,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,54,5,0.8503112646845744,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,55,5,0.9051700559545469,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,56,5,1.014887638494492,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,3,57,6,1.014887638494492,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,58,8,0.8503112646845744,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,59,7,0.8503112646845744,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,60,8,1.014887638494492,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,61,6,0.8777406603195607,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,3,62,9,0.8228818690495882,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,63,6,0.9325994515895332,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,64,6,0.8777406603195607,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,65,6,0.9874582428595058,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,66,6,0.9051700559545469,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,67,7,0.9051700559545469,2.4084765603250737
FROZEN_U,ba_m5_dead_zone,5,0.0,3,68,6,0.8777406603195607,2.4084765603250737
FROZEN_U,ba_m5_dead_zone,5,0.0,3,69,7,0.8503112646845744,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,70,8,0.9600288472245195,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,71,6,1.0697464297644645,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,72,5,0.9600288472245195,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,73,6,0.9874582428595058,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,74,6,0.8503112646845744,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,75,5,0.9600288472245195,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,76,5,1.014887638494492,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,77,6,0.8777406603195607,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,78,6,0.9325994515895332,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,3,79,6,0.8503112646845744,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,80,7,0.9325994515895332,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,3,81,5,0.8503112646845744,2.1593238127052388
FROZEN_U,ba_m5_dead_zone,5,0.0,3,82,6,0.9600288472245195,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,3,83,6,0.8503112646845744,2.4084765603250737
FROZEN_U,ba_m5_dead_zone,5,0.0,3,84,5,0.8228818690495882,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,85,6,0.9600288472245195,2.4084765603250737
FROZEN_U,ba_m5_dead_zone,5,0.0,3,86,5,0.8777406603195607,1.8271201492121252
FROZEN_U,ba_m5_dead_zone,5,0.0,3,87,5,0.9600288472245195,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,88,5,0.9874582428595058,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,89,5,1.014887638494492,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,3,90,5,0.8228818690495882,2.4084765603250737
FROZEN_U,ba_m5_dead_zone,5,0.0,3,91,5,0.9325994515895332,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,3,92,5,0.9051700559545469,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,93,5,0.9325994515895332,2.491527476198352
FROZEN_U,ba_m5_dead_zone,5,0.0,3,94,5,0.9051700559545469,2.4084765603250737
FROZEN_U,ba_m5_dead_zone,5,0.0,3,95,5,0.9051700559545469,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,3,96,5,1.014887638494492,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,97,5,0.8777406603195607,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,3,98,5,0.9051700559545469,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,3,99,5,0.9051700559545469,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,4,0,27,0.8503112646845744,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,4,1,33,0.9051700559545469,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,4,2,15,1.014887638494492,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,4,3,21,0.8777406603195607,2.07627289683196
FROZEN_U,ba_m5_dead_zone,5,0.0,4,4,23,1.0423170341294783,1.9101710650854034
FROZEN_U,ba_m5_dead_zone,5,0.0,4,5,29,0.8228818690495882,2.491527476198352
FROZEN_U,ba_m5_dead_zone,5,0.0,4,6,23,0.9325994515895332,1.9932219809586817
FROZEN_U,ba_m5_dead_zone,5,0.0,4,7,34,0.9874582428595058,2.3254256444517956
FROZEN_U,ba_m5_dead_zone,5,0.0,4,8,18,1.014887638494492,2.242374728578517
FROZEN_U,ba_m5_dead_zone,5,0.0,4,9,14,1.014887638494492,2.07627289683196
