N,c,seed,lambda2,H_stable,U4,LZ,sync,H_cont
100,5.357142857142857,14,3.27156142233524,2.8587426675363634,0.6646611070416228,0.8299499782365385,-0.013733391198759128,2.772372459419202
100,5.357142857142857,15,3.4440024251701398,3.0511280648878882,0.6651578214749132,0.8066192447391103,-0.005498683684566744,3.1069330510979154
100,5.357142857142857,13,3.7612861105538897,2.8776217435400646,0.6648223476639871,0.8094427093024937,0.007646332437257716,2.9096696435842566
100,5.357142857142857,16,2.6638159380295834,3.0269070841156775,0.6656593149604676,0.8153868452254052,-0.010500645496302806,3.181617718673319
100,5.357142857142857,18,3.5556001302594584,3.0539892577245933,0.6656700098581313,0.7925019219221955,-0.0025850931868868646,3.0762714830550437
100,5.357142857142857,17,4.115395698499138,2.868125705821437,0.6655397722276815,0.8191019301772252,0.01431251885677821,2.8668732335650593
100,5.357142857142857,20,3.1189321473076905,2.982207451227777,0.6654028864346924,0.8051332107583827,-0.01945770587594457,3.1492334095760284
100,5.357142857142857,21,3.173067252745613,2.983750846972777,0.6655418245575363,0.8107801398851489,0.000526922165991278,2.8880885242523937
100,5.357142857142857,22,3.2756138921684546,3.0267418606681975,0.664430909425647,0.8134550010504591,0.005981297082172061,3.035185599338528
100,5.357142857142857,23,3.1435235898807545,2.9764871228049405,0.6654079184733446,0.8205879641579531,0.01751776461648796,2.881403968456674
100,5.357142857142857,19,3.617438064391824,2.947454484322972,0.6651400740306246,0.8208851709540984,-0.016336173267627666,3.054853748136138
100,5.357142857142857,24,3.2690396227354253,2.8954932408897642,0.6654538774666953,0.8048360039622372,0.004743964777087321,2.8521301160996977
100,5.357142857142857,26,3.885225463985543,3.1025237403747337,0.665027833909166,0.8220739981386808,-0.003821083187499144,2.9139276186695087
100,5.357142857142857,28,3.415536523988856,2.907833581544424,0.6652965531009416,0.7980002476508892,-0.017232000048358107,3.0418859921785146
100,5.357142857142857,27,3.109690506151273,3.034240060858721,0.6652908288712511,0.8457019384322547,0.010872498183251424,3.139539343737925
100,5.357142857142857,25,3.4002082923962416,3.0012998536668936,0.6653898002546526,0.8027555563892182,-0.0021354043395353387,2.9945413488484887
100,5.357142857142857,29,3.3291835537698993,3.054927004476614,0.6655743962855394,0.790718681145322,0.0007238095732456058,2.8706576717076215
100,5.357142857142857,30,3.758739226891997,2.9076457279254426,0.6651724005413655,0.814941035031187,-0.022685994960661125,2.9314208459188844
100,5.357142857142857,31,3.372537081528113,3.168448064686726,0.6658272626634505,0.8222226015367542,-0.01021557441966238,3.1835604453148907
100,5.357142857142857,34,3.366929210766952,3.0027634922083597,0.6656340294012268,0.8119689670697313,-0.019799546697310072,2.891558605867266
100,5.357142857142857,33,3.413796154702177,2.828278620998127,0.6645150000442833,0.8133063976523863,-0.008644668925630788,3.0053915564032376
100,5.357142857142857,32,3.603159530124357,2.8767501009999044,0.6654914986240434,0.8170214826042063,-0.0044175913590886,2.93916423423339
100,5.357142857142857,35,3.1647115158473715,2.9552208767842787,0.6652258077257469,0.8067678481371836,0.01576857528467561,2.99966332375237
100,5.357142857142857,38,3.529755129937841,2.9662415140584657,0.6648396032939156,0.8100371228947849,-0.01707037544313066,2.7612058124160237
100,5.357142857142857,39,2.8919459617513437,2.967859074979083,0.6643643438237536,0.814792431633114,0.016527718662007168,3.0401806816763512
100,5.357142857142857,36,3.7504132670434553,2.9263343182833284,0.6645488828105114,0.8011209190104176,0.002869888621884236,2.8656769949788834
100,5.357142857142857,37,3.5434615565593126,2.852441136651179,0.6653315153265933,0.8286125476538834,0.003974097705166173,2.977631407092755
100,6.428571428571429,1,4.338494981712331,3.017184143116903,0.6654275428495047,0.8116717602735855,0.0026520126694364386,2.891981527403997
100,6.428571428571429,0,3.5735846329112073,2.908008261295111,0.665090024086338,0.804836003962237,0.003868295973325333,3.0507795876435355
100,6.428571428571429,2,3.7963558252047838,2.863435505276863,0.6657971351338632,0.8107801398851486,-0.014916003426761085,2.966214619789553
100,6.428571428571429,3,3.6041175870830444,2.9950579917874913,0.6658739451891926,0.7742237039592422,-0.008535010562520118,2.8373060832077517
100,6.428571428571429,4,3.9943403583632797,2.852371544109051,0.6649291291327519,0.8153868452254056,0.0031914824368987644,2.892024992824983
100,6.428571428571429,6,2.864922667430574,2.9605468077576487,0.6652059946372002,0.7592147607538899,-0.004158612338192308,2.9602724431120064
100,6.428571428571429,7,4.085689078893549,2.899331936839627,0.665225069952549,0.7953253864855785,0.012406356623293514,2.8710400285060658
100,6.428571428571429,5,4.14588860674768,2.9180110009535225,0.6658763557860563,0.7838829248339736,-0.0034518420758625243,3.0025375927214193
100,6.428571428571429,8,3.340216492901565,2.9218470539579786,0.665999373345308,0.7693197918228403,-0.014955349349393104,2.9441944328835024
100,6.428571428571429,9,4.44990728069426,2.8418565145257935,0.6649175526330742,0.8067678481371833,0.002183714036039784,2.8572815934731968
100,6.428571428571429,10,4.030843233108141,2.8536792397088164,0.6651638909152108,0.7982974544470345,-0.005528943500308676,2.85837611737936
100,6.428571428571429,11,4.249957749012728,2.894727191193395,0.6652397736501201,0.8189533267791522,-0.023470416698727976,3.104938814147319
100,6.428571428571429,12,2.7466402747751526,2.9291688910740747,0.6656003599965358,0.790867284543395,-0.016131295501574792,2.8879382702107317
100,6.428571428571429,14,4.342861472381854,2.8801839982024457,0.6646571269574226,0.7916103015337589,0.006561443712257416,2.921890756312605
100,6.428571428571429,13,4.014700934720222,2.813801132534896,0.664689815275223,0.7971086272624522,-0.011386897296165824,2.8262946694553603
100,6.428571428571429,16,4.076587192687479,2.9504352672984098,0.6647775310630163,0.8192505335752979,0.010252931479170752,2.847437999372114
100,6.428571428571429,15,4.150660952463892,2.8757593147465417,0.6658219034176163,0.7712516359977866,0.0007293199898200169,2.9736038599667025
100,6.428571428571429,18,4.383087632650011,2.921167612213798,0.6654286378161229,0.7489611262868676,-0.000663324782073396,2.939347872273394
100,6.428571428571429,19,4.173169972713861,2.846367002153623,0.6652772781545073,0.8454047316361091,0.014384913489977124,2.7515906784080126
100,6.428571428571429,17,4.753218000846156,2.8747658278498975,0.6645595482802835,0.8263834966827919,-0.00231899926812765,2.8694572315618028
100,6.428571428571429,20,4.052856524998008,2.955595749245274,0.6654257987641647,0.7712516359977865,-0.026032591600604532,2.8871868515133157
100,6.428571428571429,21,3.3253914089822927,2.852337910978752,0.6655897074677735,0.8247488593039911,-0.013207407986904592,3.00676921563614
100,6.428571428571429,22,3.980490633583462,2.9376420524278695,0.6655374750211365,0.8060248311468194,0.0030780785931631737,3.0755583404971905
100,6.428571428571429,23,3.653911608891095,2.936054160265176,0.6658179736077401,0.7880438199800119,-0.00524606531157798,3.0077778103884136
100,6.428571428571429,24,3.5216619290412408,2.9607745175105142,0.6656532824756418,0.7953253864855787,0.004531308114802037,2.899440342464882
100,6.428571428571429,25,3.4288127698697317,2.918343182892494,0.6654558367202673,0.7788304092994989,0.0015721835999526839,3.131295920685133
100,6.428571428571429,26,4.173423203650455,2.937282073144542,0.6653795940572165,0.8070650549333288,-0.015704040494331176,2.875985529094848
100,6.428571428571429,27,3.290052091040486,2.9489280515322256,0.6647119613626191,0.792799128718341,-0.018014934414730833,2.8945269659736996
100,6.428571428571429,28,4.000157707663476,2.893185190563171,0.6647908323469996,0.812711984060095,0.010757492636122435,3.0615968125891007
100,6.428571428571429,29,3.431937302247313,2.9961408805044365,0.6657996618136715,0.7896784573588126,0.0009155016415699344,3.0096925423763334
100,6.428571428571429,31,3.8032716912917826,3.0329195887271796,0.6649554744753061,0.7764527549303344,0.010793220576616825,3.14589809259393
100,6.428571428571429,33,3.484342483110337,2.855150792804347,0.6652294842866118,0.8091455025063479,0.006462684397974239,2.9601483687961885
100,6.428571428571429,30,3.9988122778688884,2.8130446764114394,0.665910404932428,0.8152382418273325,-0.002309232609859533,2.8179755128256185
100,6.428571428571429,34,3.459793380990557,2.9378296926540206,0.6656152158568279,0.780019236484081,-0.009416383329709411,2.8217242170767443
100,6.428571428571429,35,3.2049686789970977,2.83891048342656,0.6646347760239326,0.8070650549333287,-0.007937862973108412,2.8188658485515536
100,6.428571428571429,32,4.512393959886082,2.7278084771987605,0.6655633235143268,0.7862605792031383,-0.00586622815010742,2.778303148411485
100,6.428571428571429,36,4.378902037539787,2.8292937300385024,0.6652025292108122,0.7990404714373986,-0.011518420360107742,2.9813226131649277
100,6.428571428571429,37,4.444030149521268,2.836792546970695,0.6646461360821156,0.8180617063907151,-0.0051710876453167146,2.889890968586212
100,6.428571428571429,38,4.028005642908275,2.917678660551825,0.6649878878475148,0.8211823777502439,-0.015746719178559108,2.9724991219712686
100,6.428571428571429,39,2.9048610989517916,2.9585052761935637,0.6656694343982374,0.8116717602735852,-0.011053890052659299,2.9842047626904287
100,7.5,0,3.684364869597405,2.7765066662845475,0.6656140991812174,0.8046874005641647,-0.0035165884673670177,2.8574975422557105
100,7.5,1,4.38561227395571,2.845393049677288,0.6652263778607809,0.7798706330860081,-0.014627234139524683,2.9989613730720226
100,7.5,2,3.8198943141868926,2.8375273430914034,0.6657128986089178,0.8211823777502437,-0.004092391817211965,2.8231360782719785
100,7.5,3,3.7073944437923148,2.8931577337578425,0.665798940896037,0.7953253864855785,-0.006246498480258238,2.9391813000305294
100,7.5,4,4.183249180491016,2.8080679023140966,0.6651863812130507,0.7743723073573148,0.0033197268898067095,2.7684112191193524
100,7.5,5,4.633442667269735,2.7712064824944576,0.6640687831480839,0.7933935423106323,0.0036167902689057813,2.5928935250081815
100,7.5,6,2.8698994339593176,2.8595928740916374,0.6649427699706255,0.772886273376587,-0.023934422789801853,3.149618049809557
100,7.5,7,4.215464135798934,2.7188658377257964,0.6654216597129415,0.8033499699815094,-0.013633409680179913,2.6099245001269833
100,7.5,8,4.716683902727391,2.925956236881355,0.666074445733184,0.7890840437665215,-0.013503896924829168,2.825014032883167
100,7.5,9,4.6829591487535005,2.778243018193161,0.6655580494383511,0.7388560952179182,0.00928727908482864,2.734037582106728
100,7.5,11,5.032700271349649,2.794527988286861,0.6657552888414124,0.7745209107553874,0.014650762947220617,2.7603428983522846
100,7.5,10,4.333263963008299,2.824798960735423,0.6646782254012666,0.7896784573588126,-0.02238895481681577,2.979381463663422
100,7.5,14,5.130482140717702,2.8363267532041356,0.6657255407993887,0.7957711966797966,0.011871138226395702,2.7704382400445358
100,7.5,13,5.00543553706156,2.6659979790921016,0.6651133739681716,0.7804650466782991,-0.008431296446788427,2.6198790326509394
100,7.5,12,2.7513471673517538,2.7708647820092613,0.6652414390185891,0.7892326471645942,-0.009466393437395627,2.6491981059787246
100,7.5,15,4.523550334850067,2.926695609702397,0.6655246098345436,0.8040929869718731,-0.0046466199528540555,2.897580995022422
100,7.5,16,4.2509666436077165,2.7170894566604593,0.6654886609806564,0.7626326389095642,-0.0026406086501974736,2.8872248574836497
100,7.5,17,5.123309851059526,2.724445492469037,0.6652128682494156,0.7611466049288363,-0.0040788003063476595,2.776866949651991
100,7.5,18,4.517043943686492,2.8226412613915843,0.6652309160467067,0.7571343131808713,-0.004066615494656704,2.9471118513521604
100,7.5,19,4.7558839972759355,2.752465487663616,0.6648663262998094,0.8188047233810797,-0.013040200834914107,2.8749156812665793
100,7.5,20,4.274438920656999,2.9134908427367505,0.6657756365226719,0.7867063893973564,-0.01166712910069783,2.8597486506944674
100,7.5,21,3.549798557400199,2.8480039645014106,0.6658514692036117,0.8214795845463899,-0.004668057444837759,2.902956408910911
100,7.5,23,4.218944125642498,2.862535335623391,0.6654430812831322,0.7855175622127747,0.002750997327413242,2.8956383628620417
100,7.5,24,4.453237373794114,2.7774337540776037,0.6656643131401376,0.8008237122142714,0.006887192186198548,2.773372347877543
100,7.5,22,4.106271662439784,2.9198708820182904,0.6656037623562947,0.7742237039592422,-0.016562435198628316,2.9246876662885204
100,7.5,25,4.224791900593607,2.9160145372785102,0.6651555813671551,0.7803164432802263,-0.029221929327410332,2.918200996883157
100,7.5,26,4.268580723209592,2.7547310126907476,0.6652131182271797,0.7709544292016406,-0.010386419704321205,2.853022210143343
100,7.5,27,4.093026844244725,2.927462278701767,0.665359418607425,0.7846259418243374,-0.006862160031591121,2.981302206043315
100,7.5,28,4.730555901242722,2.8458610173286494,0.6657292054002774,0.7925019219221953,-0.006230717219579189,2.8384769274847335
100,7.5,29,4.987416950528815,2.777433299402114,0.6648503987794208,0.7850717520185557,0.009496230578653371,2.8494659032238023
100,7.5,30,5.051460615122169,2.7420193187077193,0.6653569349819269,0.7748181175515332,-0.012208990553636686,2.7223906505359357
100,7.5,31,4.565208067748796,2.990497094529583,0.6654085428174782,0.7844773384262652,-0.0005914353307163678,2.9705699497423295
100,7.5,32,5.05437524496099,2.728831858065784,0.6647351340298544,0.7963656102720877,-0.020174474609867526,2.567534290700111
100,7.5,33,3.513034299005938,2.8393400973554828,0.6651557643368635,0.8030527631853633,0.005008856577740191,2.9532438016530356
100,7.5,34,3.638332014609855,2.793085404433685,0.6647683865263593,0.8034985733795821,-0.03091655532514207,2.658239073360185
100,7.5,35,3.3031176222003715,2.7846685075065216,0.6648610798094843,0.7819510806590269,-0.013675180961760581,2.8670683006447946
100,7.5,36,5.251660009393563,2.7937698146996763,0.6656096912062734,0.7908672845433949,0.009549194453735187,2.656682617674266
100,7.5,39,3.7655069475421175,2.8152955588527795,0.6654120963301813,0.7807622534744447,0.00514909905523643,2.7360568142964166
100,7.5,37,4.585649920617441,2.756882786613575,0.6652596613570982,0.8042415903699458,-0.015476398236866475,2.8406250224395
100,7.5,38,4.462070213518634,2.860135245739876,0.6647234984540835,0.8238572389155542,0.008317914194089131,2.721630698010863
100,8.571428571428571,0,4.393207936716987,2.7120689914608387,0.6640677368636616,0.7708058258035679,0.009178681807153146,2.741828854051513
100,8.571428571428571,2,5.40031398730396,2.7074221537636136,0.6651980679980253,0.7880438199800117,-0.013690673080876454,2.605553748539502
100,8.571428571428571,1,5.213388872034086,2.72032968714905,0.6652443050176498,0.7174572058954359,-0.024364322338246307,2.611209713866786
100,8.571428571428571,3,4.617290236283774,2.734922570488062,0.6648452253095989,0.7809108568725178,-0.006776169117150887,2.6872392257523154
100,8.571428571428571,5,5.279501650435254,2.713126077008393,0.6643915458718519,0.7581745369673805,0.004811247925819396,2.6081415946732363
100,8.571428571428571,4,4.464224991605404,2.6775112818471043,0.6645643712326941,0.795325386485578,-0.012820288304637752,2.730257143512452
100,8.571428571428571,6,3.754634910240775,2.848028951335456,0.6655253390233096,0.736478440848753,-0.010892475033043279,2.866504579384927
100,8.571428571428571,7,4.410403016305223,2.644019030341788,0.6638040432348311,0.8003779020200535,-0.014171326410148184,2.7012960973853533
100,8.571428571428571,8,5.016150650329607,2.8932563029413956,0.6655114098578673,0.7764527549303339,0.014586282087630367,2.8586398091724994
100,8.571428571428571,9,5.743474990720312,2.610711726235173,0.6643688800276619,0.7314259253142784,-0.027589230737815877,2.645736579352773
