topology,ba_m,seed,target,target_deg,i_event,t_event,sync_pre,sync_event,sync_post,sync_surge,h_pre,h_post,delta_H,lz_pre,lz_post,delta_LZ
BA_m3_fonctionnel,3,2,hub,40,1.5,50,0.9561975716931181,0.9216653076161302,0.954138715391524,-0.03453226407698795,4.401193136393271,3.14086111062632,-1.2603320257669512,1.1354350228325012,1.2237983101565044,0.08836328732400323
BA_m3_fonctionnel,3,2,hub,40,1.5,150,0.9542083365923874,0.8953969257106947,0.9649268082383974,-0.058811410881692616,4.252725004968862,3.2381384394983463,-1.0145865654705153,1.171311846257285,1.1965584997784287,0.025246653521143747
BA_m3_fonctionnel,3,2,hub,40,1.5,300,0.9686570779156106,0.9017187095060127,0.9685342176252553,-0.06693836840959788,4.317838591366475,3.3523564650389135,-0.9654821263275615,1.122811696071929,1.1939009573025188,0.07108926123058978
BA_m3_fonctionnel,3,2,hub,40,3.0,50,0.9690002856459571,0.9153122031677943,0.9500283614362731,-0.05368808247816281,4.275689886230537,3.2342412730692778,-1.041448613161259,1.0969006569318078,1.2171544539667298,0.120253797034922
BA_m3_fonctionnel,3,2,hub,40,3.0,150,0.9737426985463176,0.9265751501225912,0.9681046965807563,-0.04716754842372639,4.413175525470814,3.2013746148686186,-1.2118009106021956,1.145400807117163,1.2018735847302477,0.05647277761308467
BA_m3_fonctionnel,3,2,hub,40,3.0,300,0.9721987727965815,0.8822986472524837,0.9727982929794661,-0.08990012554409776,4.298640027102792,3.221661348341962,-1.0769786787608298,1.1042088987405603,1.1812776305419468,0.07706873180138651
BA_m3_fonctionnel,3,3,peripheral,3,0.3,50,0.9710932056667819,0.9834781602155934,0.9722627832696302,0.0123849545488115,4.5319801199920065,3.436989257510101,-1.0949908624819056,1.1573597482587572,1.2257914670134369,0.06843171875467968
BA_m3_fonctionnel,3,3,peripheral,3,0.3,150,0.9699731688653165,0.9361644504614419,0.968844491572922,-0.03380871840387456,4.442304905371118,3.2968902534530025,-1.1454146519181152,1.1547022057828482,1.1965584997784284,0.04185629399558022
BA_m3_fonctionnel,3,3,peripheral,3,0.3,300,0.9587624852678286,0.8516001706728221,0.9676763172486437,-0.10716231459500647,4.502954741487852,3.2466164582893526,-1.2563382831984997,1.165996761305465,1.1719762318762614,0.005979470570796508
BA_m3_fonctionnel,3,3,peripheral,3,0.8,50,0.9677938663830177,0.9878769836429979,0.9694719044848342,0.020083117259980243,4.458413508618958,3.3513195028062785,-1.1070940058126792,1.0975650425507855,1.2038667415871798,0.1063016990363943
