n_pivots,m,D,seed,f_fft,drive_power_frac,lz_state,ac50,winner_fft
8,3,0.15,42,0.004,0.2421681450864125,1.6401815812764826,0.1291066728173089,INTRINSIC
8,3,0.15,123,0.0013333333333333333,0.27006788256781505,1.67163537402301,0.10370961520899175,INTRINSIC
8,3,0.15,777,0.0026666666666666666,0.061792169691522354,1.6093645049823122,0.602382496925638,INTRINSIC
8,3,0.15,999,0.0026666666666666666,0.2490752277801394,1.6683244484707456,0.1947944527642681,INTRINSIC
8,3,0.15,314,0.0026666666666666666,0.1487478995691936,1.65508074626168,0.44137300758318565,INTRINSIC
8,3,0.5,42,0.004,0.34477749608194647,1.689718121270003,-0.0643087762628823,INTRINSIC
8,3,0.5,123,0.0013333333333333333,0.2908470772711592,1.6780025385465995,0.07377591972350336,INTRINSIC
8,3,0.5,777,0.0026666666666666666,0.08941042642470756,1.734160929644653,0.528277241620515,INTRINSIC
8,3,0.5,999,0.0026666666666666666,0.3249891936778709,1.679658001322733,0.02747300948388449,INTRINSIC
8,3,0.5,314,0.0026666666666666666,0.18240733413328294,1.7139133464596403,0.35954256641167776,INTRINSIC
8,6,0.0,42,0.0013333333333333333,0.06812198910564245,0.8982795709879126,0.6627481355954052,INTRINSIC
8,6,0.0,123,0.0026666666666666666,0.04180738359534557,0.6101017046502814,0.6407455323360091,INTRINSIC
8,6,0.0,777,0.0026666666666666666,0.050413077908498055,0.7984424312580388,0.600423502195293,INTRINSIC
8,6,0.0,999,0.0013333333333333333,0.10520648076388983,0.989330023675232,0.4832532205184472,INTRINSIC
8,6,0.0,314,0.0013333333333333333,0.08638941630405346,0.8767585548981814,0.5172954949031446,INTRINSIC
8,6,0.15,42,0.0026666666666666666,0.15547575390231022,1.6712533441515955,0.29947739768693477,INTRINSIC
8,6,0.15,123,0.0013333333333333333,0.030555514935502074,1.3612997751432911,0.8078171093207591,INTRINSIC
8,6,0.15,777,0.0026666666666666666,0.01972613344825216,1.451586168087781,0.7146335001964689,INTRINSIC
8,6,0.15,999,0.0013333333333333333,0.025972580101010584,1.2496197093995445,0.8182584369324898,INTRINSIC
8,6,0.15,314,0.0026666666666666666,0.014830079359748897,1.2727961882654073,0.8019907837859405,INTRINSIC
8,6,0.5,42,0.0026666666666666666,0.28360466968141695,1.668197105180273,0.11107586760797147,INTRINSIC
8,6,0.5,123,0.0013333333333333333,0.31573327175077665,1.6678150753088574,0.07127000201569725,INTRINSIC
8,6,0.5,777,0.0026666666666666666,0.09579310108739322,1.742310900234847,0.5104019669628614,INTRINSIC
8,6,0.5,999,0.0026666666666666666,0.3631941568999052,1.6782572251275434,0.006837719368705175,INTRINSIC
8,6,0.5,314,0.0026666666666666666,0.1994470574274289,1.6857704792653778,0.2986214063397225,INTRINSIC
9,3,0.0,42,0.0013333333333333333,0.08423719311720784,0.9036279891877272,0.6301816883983904,INTRINSIC
9,3,0.0,123,0.0013333333333333333,0.04969755015154462,0.6196524514356646,0.6805214710942272,INTRINSIC
9,3,0.0,777,0.0026666666666666666,0.06599324897917808,0.801753356810305,0.5593690328032083,INTRINSIC
9,3,0.0,999,0.0013333333333333333,0.12414461644916963,0.9970979643940104,0.4495406171159379,INTRINSIC
9,3,0.0,314,0.0013333333333333333,0.10725897328687795,0.8785413609647864,0.47681437221917383,INTRINSIC
9,3,0.15,42,0.004,0.28454464745068203,1.630503491200627,0.05680434100994668,INTRINSIC
9,3,0.15,123,0.0013333333333333333,0.31512737187290035,1.6669236722755556,0.02798138607003024,INTRINSIC
9,3,0.15,777,0.0026666666666666666,0.07850443923007923,1.6075816989157072,0.569706713672676,INTRINSIC
9,3,0.15,999,0.0026666666666666666,0.2937279250433469,1.6559721492949822,0.11367367691580599,INTRINSIC
9,3,0.15,314,0.0026666666666666666,0.1802288873410204,1.648331551866675,0.37986186489624496,INTRINSIC
9,3,0.5,42,0.004,0.37717967671000974,1.674691612994334,-0.11872549681219963,INTRINSIC
9,3,0.5,123,0.0013333333333333333,0.32849179498743986,1.6552080895521513,0.00976715102332309,INTRINSIC
9,3,0.5,777,0.0026666666666666666,0.11379604402924519,1.7179883317547384,0.4821071237436529,INTRINSIC
9,3,0.5,999,0.0026666666666666666,0.36968313097347627,1.6678150753088576,-0.05221556940545019,INTRINSIC
