condition,t_pulse,seed,dstar,flip_time,acc_final,rule,param,stop,acc
STNO_FULL,3000,11,-1,8068,1,DOUBT_S,0.3,9000,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_U,0.3,9000,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_PAIR,0.5,8927,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_P,0.5,8696,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_S,0.5,9000,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_U,0.5,9000,1
STNO_FULL,3000,11,-1,8068,1,CONV,0.0002,3091,0
STNO_FULL,3000,11,-1,8068,1,CONV,0.0005,3086,0
STNO_FULL,3000,11,-1,8068,1,CONV,0.001,3078,0
STNO_FULL,3000,11,-1,8068,1,FIXED,600,600,0
STNO_FULL,3000,11,-1,8068,1,FIXED,1200,1200,0
STNO_FULL,3000,11,-1,8068,1,FIXED,1800,1800,0
STNO_FULL,3000,11,-1,8068,1,FIXED,2400,2400,0
STNO_FULL,3000,11,-1,8068,1,FIXED,3000,3000,0
STNO_FULL,3000,11,-1,8068,1,FIXED,3600,3600,0
STNO_FULL,3000,11,-1,8068,1,FIXED,4200,4200,0
STNO_FULL,3000,11,-1,8068,1,FIXED,4800,4800,0
STNO_FULL,3000,11,-1,8068,1,FIXED,5400,5400,0
STNO_FULL,3000,11,-1,8068,1,FIXED,6000,6000,0
STNO_FULL,3000,11,-1,8068,1,FIXED,6600,6600,0
STNO_FULL,3000,11,-1,8068,1,FIXED,7200,7200,0
STNO_FULL,3000,11,-1,8068,1,FIXED,7800,7800,0
STNO_FULL,3000,11,-1,8068,1,FIXED,8400,8400,1
STNO_FULL,3000,11,-1,8068,1,FIXED,9000,9000,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_P,0.2,9000,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_S,0.2,9000,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_U,0.2,9000,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_P,0.3,9000,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_S,0.3,9000,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_U,0.3,9000,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_PAIR,0.5,8989,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_P,0.5,8293,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_S,0.5,9000,1
STNO_FULL,4500,0,-1,6542,1,DOUBT_U,0.5,9000,1
STNO_FULL,4500,0,-1,6542,1,CONV,0.0002,4592,0
STNO_FULL,4500,0,-1,6542,1,CONV,0.0005,4588,0
STNO_FULL,4500,0,-1,6542,1,CONV,0.001,4582,0
STNO_FULL,4500,0,-1,6542,1,FIXED,600,600,0
STNO_FULL,4500,0,-1,6542,1,FIXED,1200,1200,0
STNO_FULL,4500,0,-1,6542,1,FIXED,1800,1800,0
STNO_FULL,4500,0,-1,6542,1,FIXED,2400,2400,0
STNO_FULL,4500,0,-1,6542,1,FIXED,3000,3000,0
STNO_FULL,4500,0,-1,6542,1,FIXED,3600,3600,0
STNO_FULL,4500,0,-1,6542,1,FIXED,4200,4200,0
STNO_FULL,4500,0,-1,6542,1,FIXED,4800,4800,0
STNO_FULL,4500,0,-1,6542,1,FIXED,5400,5400,0
STNO_FULL,4500,0,-1,6542,1,FIXED,6000,6000,0
STNO_FULL,4500,0,-1,6542,1,FIXED,6600,6600,1
STNO_FULL,4500,0,-1,6542,1,FIXED,7200,7200,1
STNO_FULL,4500,0,-1,6542,1,FIXED,7800,7800,1
STNO_FULL,4500,0,-1,6542,1,FIXED,8400,8400,1
STNO_FULL,4500,0,-1,6542,1,FIXED,9000,9000,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_P,0.2,9000,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_S,0.2,9000,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_U,0.2,9000,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_P,0.3,9000,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_S,0.3,9000,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_U,0.3,9000,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_PAIR,0.5,8386,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_P,0.5,8245,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_S,0.5,9000,1
STNO_FULL,4500,1,-1,8154,1,DOUBT_U,0.5,9000,1
STNO_FULL,4500,1,-1,8154,1,CONV,0.0002,4587,0
STNO_FULL,4500,1,-1,8154,1,CONV,0.0005,4583,0
STNO_FULL,4500,1,-1,8154,1,CONV,0.001,4577,0
STNO_FULL,4500,1,-1,8154,1,FIXED,600,600,0
STNO_FULL,4500,1,-1,8154,1,FIXED,1200,1200,0
STNO_FULL,4500,1,-1,8154,1,FIXED,1800,1800,0
STNO_FULL,4500,1,-1,8154,1,FIXED,2400,2400,0
STNO_FULL,4500,1,-1,8154,1,FIXED,3000,3000,0
STNO_FULL,4500,1,-1,8154,1,FIXED,3600,3600,0
STNO_FULL,4500,1,-1,8154,1,FIXED,4200,4200,0
STNO_FULL,4500,1,-1,8154,1,FIXED,4800,4800,0
STNO_FULL,4500,1,-1,8154,1,FIXED,5400,5400,0
STNO_FULL,4500,1,-1,8154,1,FIXED,6000,6000,0
STNO_FULL,4500,1,-1,8154,1,FIXED,6600,6600,0
STNO_FULL,4500,1,-1,8154,1,FIXED,7200,7200,0
STNO_FULL,4500,1,-1,8154,1,FIXED,7800,7800,0
STNO_FULL,4500,1,-1,8154,1,FIXED,8400,8400,1
STNO_FULL,4500,1,-1,8154,1,FIXED,9000,9000,1
STNO_FULL,4500,2,1,7551,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,4500,2,1,7551,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,4500,2,1,7551,1,DOUBT_P,0.2,9000,1
STNO_FULL,4500,2,1,7551,1,DOUBT_S,0.2,9000,1
STNO_FULL,4500,2,1,7551,1,DOUBT_U,0.2,9000,1
STNO_FULL,4500,2,1,7551,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,4500,2,1,7551,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,4500,2,1,7551,1,DOUBT_P,0.3,9000,1
STNO_FULL,4500,2,1,7551,1,DOUBT_S,0.3,9000,1
STNO_FULL,4500,2,1,7551,1,DOUBT_U,0.3,9000,1
STNO_FULL,4500,2,1,7551,1,DOUBT_PAIR,0.5,8607,1
STNO_FULL,4500,2,1,7551,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,4500,2,1,7551,1,DOUBT_P,0.5,8325,1
STNO_FULL,4500,2,1,7551,1,DOUBT_S,0.5,9000,1
STNO_FULL,4500,2,1,7551,1,DOUBT_U,0.5,9000,1
STNO_FULL,4500,2,1,7551,1,CONV,0.0002,4161,0
STNO_FULL,4500,2,1,7551,1,CONV,0.0005,4145,0
STNO_FULL,4500,2,1,7551,1,CONV,0.001,4115,0
STNO_FULL,4500,2,1,7551,1,FIXED,600,600,0
STNO_FULL,4500,2,1,7551,1,FIXED,1200,1200,0
STNO_FULL,4500,2,1,7551,1,FIXED,1800,1800,0
STNO_FULL,4500,2,1,7551,1,FIXED,2400,2400,0
STNO_FULL,4500,2,1,7551,1,FIXED,3000,3000,0
STNO_FULL,4500,2,1,7551,1,FIXED,3600,3600,0
STNO_FULL,4500,2,1,7551,1,FIXED,4200,4200,0
STNO_FULL,4500,2,1,7551,1,FIXED,4800,4800,0
STNO_FULL,4500,2,1,7551,1,FIXED,5400,5400,0
STNO_FULL,4500,2,1,7551,1,FIXED,6000,6000,0
STNO_FULL,4500,2,1,7551,1,FIXED,6600,6600,0
STNO_FULL,4500,2,1,7551,1,FIXED,7200,7200,0
STNO_FULL,4500,2,1,7551,1,FIXED,7800,7800,1
STNO_FULL,4500,2,1,7551,1,FIXED,8400,8400,1
STNO_FULL,4500,2,1,7551,1,FIXED,9000,9000,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_P,0.2,9000,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_S,0.2,9000,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_U,0.2,9000,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_P,0.3,9000,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_S,0.3,9000,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_U,0.3,9000,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_PAIR,0.5,8661,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_P,0.5,7374,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_S,0.5,9000,1
STNO_FULL,4500,3,-1,6276,1,DOUBT_U,0.5,9000,1
STNO_FULL,4500,3,-1,6276,1,CONV,0.0002,4002,0
STNO_FULL,4500,3,-1,6276,1,CONV,0.0005,3966,0
STNO_FULL,4500,3,-1,6276,1,CONV,0.001,3913,0
STNO_FULL,4500,3,-1,6276,1,FIXED,600,600,0
STNO_FULL,4500,3,-1,6276,1,FIXED,1200,1200,0
STNO_FULL,4500,3,-1,6276,1,FIXED,1800,1800,0
STNO_FULL,4500,3,-1,6276,1,FIXED,2400,2400,0
STNO_FULL,4500,3,-1,6276,1,FIXED,3000,3000,0
STNO_FULL,4500,3,-1,6276,1,FIXED,3600,3600,0
STNO_FULL,4500,3,-1,6276,1,FIXED,4200,4200,0
STNO_FULL,4500,3,-1,6276,1,FIXED,4800,4800,0
STNO_FULL,4500,3,-1,6276,1,FIXED,5400,5400,0
STNO_FULL,4500,3,-1,6276,1,FIXED,6000,6000,0
STNO_FULL,4500,3,-1,6276,1,FIXED,6600,6600,1
STNO_FULL,4500,3,-1,6276,1,FIXED,7200,7200,1
STNO_FULL,4500,3,-1,6276,1,FIXED,7800,7800,1
STNO_FULL,4500,3,-1,6276,1,FIXED,8400,8400,1
STNO_FULL,4500,3,-1,6276,1,FIXED,9000,9000,1
STNO_FULL,4500,4,1,8756,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,4500,4,1,8756,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,4500,4,1,8756,1,DOUBT_P,0.2,9000,1
STNO_FULL,4500,4,1,8756,1,DOUBT_S,0.2,9000,1
STNO_FULL,4500,4,1,8756,1,DOUBT_U,0.2,9000,1
STNO_FULL,4500,4,1,8756,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,4500,4,1,8756,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,4500,4,1,8756,1,DOUBT_P,0.3,9000,1
STNO_FULL,4500,4,1,8756,1,DOUBT_S,0.3,9000,1
STNO_FULL,4500,4,1,8756,1,DOUBT_U,0.3,9000,1
STNO_FULL,4500,4,1,8756,1,DOUBT_PAIR,0.5,7707,0
STNO_FULL,4500,4,1,8756,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,4500,4,1,8756,1,DOUBT_P,0.5,7534,0
STNO_FULL,4500,4,1,8756,1,DOUBT_S,0.5,9000,1
STNO_FULL,4500,4,1,8756,1,DOUBT_U,0.5,9000,1
STNO_FULL,4500,4,1,8756,1,CONV,0.0002,3674,0
STNO_FULL,4500,4,1,8756,1,CONV,0.0005,3635,0
STNO_FULL,4500,4,1,8756,1,CONV,0.001,3602,0
STNO_FULL,4500,4,1,8756,1,FIXED,600,600,0
STNO_FULL,4500,4,1,8756,1,FIXED,1200,1200,0
STNO_FULL,4500,4,1,8756,1,FIXED,1800,1800,0
STNO_FULL,4500,4,1,8756,1,FIXED,2400,2400,0
STNO_FULL,4500,4,1,8756,1,FIXED,3000,3000,0
STNO_FULL,4500,4,1,8756,1,FIXED,3600,3600,0
STNO_FULL,4500,4,1,8756,1,FIXED,4200,4200,0
STNO_FULL,4500,4,1,8756,1,FIXED,4800,4800,0
STNO_FULL,4500,4,1,8756,1,FIXED,5400,5400,0
STNO_FULL,4500,4,1,8756,1,FIXED,6000,6000,0
STNO_FULL,4500,4,1,8756,1,FIXED,6600,6600,0
STNO_FULL,4500,4,1,8756,1,FIXED,7200,7200,0
STNO_FULL,4500,4,1,8756,1,FIXED,7800,7800,0
STNO_FULL,4500,4,1,8756,1,FIXED,8400,8400,0
STNO_FULL,4500,4,1,8756,1,FIXED,9000,9000,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_P,0.2,9000,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_S,0.2,9000,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_U,0.2,9000,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_P,0.3,9000,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_S,0.3,9000,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_U,0.3,9000,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_PAIR,0.5,8213,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_P,0.5,7992,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_S,0.5,9000,1
STNO_FULL,4500,5,-1,7219,1,DOUBT_U,0.5,9000,1
STNO_FULL,4500,5,-1,7219,1,CONV,0.0002,4587,0
STNO_FULL,4500,5,-1,7219,1,CONV,0.0005,4583,0
STNO_FULL,4500,5,-1,7219,1,CONV,0.001,4576,0
STNO_FULL,4500,5,-1,7219,1,FIXED,600,600,0
STNO_FULL,4500,5,-1,7219,1,FIXED,1200,1200,0
STNO_FULL,4500,5,-1,7219,1,FIXED,1800,1800,0
STNO_FULL,4500,5,-1,7219,1,FIXED,2400,2400,0
STNO_FULL,4500,5,-1,7219,1,FIXED,3000,3000,0
STNO_FULL,4500,5,-1,7219,1,FIXED,3600,3600,0
STNO_FULL,4500,5,-1,7219,1,FIXED,4200,4200,0
STNO_FULL,4500,5,-1,7219,1,FIXED,4800,4800,0
STNO_FULL,4500,5,-1,7219,1,FIXED,5400,5400,0
STNO_FULL,4500,5,-1,7219,1,FIXED,6000,6000,0
STNO_FULL,4500,5,-1,7219,1,FIXED,6600,6600,0
STNO_FULL,4500,5,-1,7219,1,FIXED,7200,7200,0
STNO_FULL,4500,5,-1,7219,1,FIXED,7800,7800,1
STNO_FULL,4500,5,-1,7219,1,FIXED,8400,8400,1
STNO_FULL,4500,5,-1,7219,1,FIXED,9000,9000,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_P,0.2,9000,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_S,0.2,9000,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_U,0.2,9000,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_P,0.3,9000,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_S,0.3,9000,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_U,0.3,9000,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_PAIR,0.5,8955,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_P,0.5,7847,0
STNO_FULL,4500,6,-1,8301,1,DOUBT_S,0.5,9000,1
STNO_FULL,4500,6,-1,8301,1,DOUBT_U,0.5,9000,1
STNO_FULL,4500,6,-1,8301,1,CONV,0.0002,4590,0
STNO_FULL,4500,6,-1,8301,1,CONV,0.0005,4586,0
STNO_FULL,4500,6,-1,8301,1,CONV,0.001,4579,0
STNO_FULL,4500,6,-1,8301,1,FIXED,600,600,0
STNO_FULL,4500,6,-1,8301,1,FIXED,1200,1200,0
STNO_FULL,4500,6,-1,8301,1,FIXED,1800,1800,0
STNO_FULL,4500,6,-1,8301,1,FIXED,2400,2400,0
STNO_FULL,4500,6,-1,8301,1,FIXED,3000,3000,0
STNO_FULL,4500,6,-1,8301,1,FIXED,3600,3600,0
STNO_FULL,4500,6,-1,8301,1,FIXED,4200,4200,0
STNO_FULL,4500,6,-1,8301,1,FIXED,4800,4800,0
STNO_FULL,4500,6,-1,8301,1,FIXED,5400,5400,0
STNO_FULL,4500,6,-1,8301,1,FIXED,6000,6000,0
STNO_FULL,4500,6,-1,8301,1,FIXED,6600,6600,0
STNO_FULL,4500,6,-1,8301,1,FIXED,7200,7200,0
STNO_FULL,4500,6,-1,8301,1,FIXED,7800,7800,0
STNO_FULL,4500,6,-1,8301,1,FIXED,8400,8400,1
STNO_FULL,4500,6,-1,8301,1,FIXED,9000,9000,1
STNO_FULL,4500,7,-1,9001,0,DOUBT_PAIR,0.2,9000,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_PAIRL,0.2,9000,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_P,0.2,9000,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_S,0.2,9000,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_U,0.2,9000,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_PAIR,0.3,9000,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_PAIRL,0.3,9000,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_P,0.3,9000,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_S,0.3,9000,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_U,0.3,9000,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_PAIR,0.5,9000,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_PAIRL,0.5,9000,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_P,0.5,7775,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_S,0.5,9000,0
STNO_FULL,4500,7,-1,9001,0,DOUBT_U,0.5,9000,0
STNO_FULL,4500,7,-1,9001,0,CONV,0.0002,4321,0
STNO_FULL,4500,7,-1,9001,0,CONV,0.0005,4310,0
STNO_FULL,4500,7,-1,9001,0,CONV,0.001,4292,0
STNO_FULL,4500,7,-1,9001,0,FIXED,600,600,0
STNO_FULL,4500,7,-1,9001,0,FIXED,1200,1200,0
STNO_FULL,4500,7,-1,9001,0,FIXED,1800,1800,0
STNO_FULL,4500,7,-1,9001,0,FIXED,2400,2400,0
STNO_FULL,4500,7,-1,9001,0,FIXED,3000,3000,0
STNO_FULL,4500,7,-1,9001,0,FIXED,3600,3600,0
STNO_FULL,4500,7,-1,9001,0,FIXED,4200,4200,0
STNO_FULL,4500,7,-1,9001,0,FIXED,4800,4800,0
STNO_FULL,4500,7,-1,9001,0,FIXED,5400,5400,0
STNO_FULL,4500,7,-1,9001,0,FIXED,6000,6000,0
STNO_FULL,4500,7,-1,9001,0,FIXED,6600,6600,0
STNO_FULL,4500,7,-1,9001,0,FIXED,7200,7200,0
STNO_FULL,4500,7,-1,9001,0,FIXED,7800,7800,0
STNO_FULL,4500,7,-1,9001,0,FIXED,8400,8400,0
STNO_FULL,4500,7,-1,9001,0,FIXED,9000,9000,0
STNO_FULL,4500,8,-1,8584,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,4500,8,-1,8584,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,4500,8,-1,8584,1,DOUBT_P,0.2,9000,1
STNO_FULL,4500,8,-1,8584,1,DOUBT_S,0.2,9000,1
STNO_FULL,4500,8,-1,8584,1,DOUBT_U,0.2,9000,1
STNO_FULL,4500,8,-1,8584,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,4500,8,-1,8584,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,4500,8,-1,8584,1,DOUBT_P,0.3,9000,1
STNO_FULL,4500,8,-1,8584,1,DOUBT_S,0.3,9000,1
STNO_FULL,4500,8,-1,8584,1,DOUBT_U,0.3,9000,1
STNO_FULL,4500,8,-1,8584,1,DOUBT_PAIR,0.5,8551,0
STNO_FULL,4500,8,-1,8584,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,4500,8,-1,8584,1,DOUBT_P,0.5,8104,0
STNO_FULL,4500,8,-1,8584,1,DOUBT_S,0.5,9000,1
STNO_FULL,4500,8,-1,8584,1,DOUBT_U,0.5,9000,1
STNO_FULL,4500,8,-1,8584,1,CONV,0.0002,4066,0
STNO_FULL,4500,8,-1,8584,1,CONV,0.0005,3959,0
STNO_FULL,4500,8,-1,8584,1,CONV,0.001,3767,0
STNO_FULL,4500,8,-1,8584,1,FIXED,600,600,0
STNO_FULL,4500,8,-1,8584,1,FIXED,1200,1200,0
STNO_FULL,4500,8,-1,8584,1,FIXED,1800,1800,0
STNO_FULL,4500,8,-1,8584,1,FIXED,2400,2400,0
STNO_FULL,4500,8,-1,8584,1,FIXED,3000,3000,0
STNO_FULL,4500,8,-1,8584,1,FIXED,3600,3600,0
STNO_FULL,4500,8,-1,8584,1,FIXED,4200,4200,0
STNO_FULL,4500,8,-1,8584,1,FIXED,4800,4800,0
STNO_FULL,4500,8,-1,8584,1,FIXED,5400,5400,0
STNO_FULL,4500,8,-1,8584,1,FIXED,6000,6000,0
STNO_FULL,4500,8,-1,8584,1,FIXED,6600,6600,0
STNO_FULL,4500,8,-1,8584,1,FIXED,7200,7200,0
STNO_FULL,4500,8,-1,8584,1,FIXED,7800,7800,0
STNO_FULL,4500,8,-1,8584,1,FIXED,8400,8400,0
STNO_FULL,4500,8,-1,8584,1,FIXED,9000,9000,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_P,0.2,9000,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_S,0.2,9000,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_U,0.2,9000,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_P,0.3,9000,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_S,0.3,9000,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_U,0.3,9000,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_PAIR,0.5,8731,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_P,0.5,8125,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_S,0.5,9000,1
STNO_FULL,4500,9,-1,7081,1,DOUBT_U,0.5,9000,1
STNO_FULL,4500,9,-1,7081,1,CONV,0.0002,3497,0
STNO_FULL,4500,9,-1,7081,1,CONV,0.0005,3472,0
STNO_FULL,4500,9,-1,7081,1,CONV,0.001,3439,0
STNO_FULL,4500,9,-1,7081,1,FIXED,600,600,0
STNO_FULL,4500,9,-1,7081,1,FIXED,1200,1200,0
STNO_FULL,4500,9,-1,7081,1,FIXED,1800,1800,0
STNO_FULL,4500,9,-1,7081,1,FIXED,2400,2400,0
STNO_FULL,4500,9,-1,7081,1,FIXED,3000,3000,0
STNO_FULL,4500,9,-1,7081,1,FIXED,3600,3600,0
STNO_FULL,4500,9,-1,7081,1,FIXED,4200,4200,0
STNO_FULL,4500,9,-1,7081,1,FIXED,4800,4800,0
STNO_FULL,4500,9,-1,7081,1,FIXED,5400,5400,0
STNO_FULL,4500,9,-1,7081,1,FIXED,6000,6000,0
STNO_FULL,4500,9,-1,7081,1,FIXED,6600,6600,0
STNO_FULL,4500,9,-1,7081,1,FIXED,7200,7200,1
STNO_FULL,4500,9,-1,7081,1,FIXED,7800,7800,1
STNO_FULL,4500,9,-1,7081,1,FIXED,8400,8400,1
STNO_FULL,4500,9,-1,7081,1,FIXED,9000,9000,1
STNO_FULL,4500,10,1,7898,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,4500,10,1,7898,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,4500,10,1,7898,1,DOUBT_P,0.2,9000,1
STNO_FULL,4500,10,1,7898,1,DOUBT_S,0.2,9000,1
STNO_FULL,4500,10,1,7898,1,DOUBT_U,0.2,9000,1
STNO_FULL,4500,10,1,7898,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,4500,10,1,7898,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,4500,10,1,7898,1,DOUBT_P,0.3,9000,1
STNO_FULL,4500,10,1,7898,1,DOUBT_S,0.3,9000,1
STNO_FULL,4500,10,1,7898,1,DOUBT_U,0.3,9000,1
STNO_FULL,4500,10,1,7898,1,DOUBT_PAIR,0.5,7862,0
STNO_FULL,4500,10,1,7898,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,4500,10,1,7898,1,DOUBT_P,0.5,7433,0
STNO_FULL,4500,10,1,7898,1,DOUBT_S,0.5,9000,1
STNO_FULL,4500,10,1,7898,1,DOUBT_U,0.5,9000,1
STNO_FULL,4500,10,1,7898,1,CONV,0.0002,3220,0
STNO_FULL,4500,10,1,7898,1,CONV,0.0005,3163,0
STNO_FULL,4500,10,1,7898,1,CONV,0.001,3110,0
STNO_FULL,4500,10,1,7898,1,FIXED,600,600,0
STNO_FULL,4500,10,1,7898,1,FIXED,1200,1200,0
STNO_FULL,4500,10,1,7898,1,FIXED,1800,1800,0
STNO_FULL,4500,10,1,7898,1,FIXED,2400,2400,0
STNO_FULL,4500,10,1,7898,1,FIXED,3000,3000,0
STNO_FULL,4500,10,1,7898,1,FIXED,3600,3600,0
STNO_FULL,4500,10,1,7898,1,FIXED,4200,4200,0
STNO_FULL,4500,10,1,7898,1,FIXED,4800,4800,0
STNO_FULL,4500,10,1,7898,1,FIXED,5400,5400,0
STNO_FULL,4500,10,1,7898,1,FIXED,6000,6000,0
STNO_FULL,4500,10,1,7898,1,FIXED,6600,6600,0
STNO_FULL,4500,10,1,7898,1,FIXED,7200,7200,0
STNO_FULL,4500,10,1,7898,1,FIXED,7800,7800,0
